ObservationId,MediaId,Vote,Content,ClassId,Family,Genus,Species,Location,Date
7069,109387,3.0,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",Saint-Genès-Champespe,2005-5-19
6686,109322,3.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,Rocquencourt,2013-8-14
2447,24954,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Moloy,2008-1-21
33480,64559,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Lauret,2009-5-20
18598,52363,3.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Montpellier,2014-3-13
4154,55452,4.0,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,Gavarnie,2014-5-1
8146,108625,3.5,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Fillols,2013-5-18
21413,19778,3.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Montpellier (Campus de La Gaillarde) (34),2003-3-2
31958,40984,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,St Leu Les brules de St Leu,2012-11-26
21379,48325,4.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Limay,2013-6-11
36328,91654,3.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,Saint-Jurs,2013-4-29
15750,52863,3.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,Bourgneuf-en-Retz,2009-9-27
12133,1715,3.0,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,Suc-et-Sentenac,2009-7-28
24804,79874,4.0,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,Marcy-l'Étoile,2013-4-1
20820,18810,3.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,Bréau-et-Salagosse,2012-5-14
2973,57519,3.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,Athis-Mons,2010-6-20
20918,107043,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Martigues,2010-4-26
22248,75056,5.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,Longpont-sur-Orge,2013-6-16
20878,5518,2.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,,1800-1-1
25488,27137,3.0,Flower,5148,Salicaceae,Salix,Salix caprea L.,Saint-Aignan,2013-4-14
30914,88616,4.0,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,Tardets-Sorholus,2014-4-13
18747,71689,3.0,Flower,6415,Orchidaceae,Orchis,Orchis anthropophora (L.) All.,"Sidi Aich, ALGERIE",2014-4-11
32159,20156,3.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,,2013-5-29
29267,36318,3.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Aix-en-Provence,2013-5-1
596,55163,4.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,Le Marillais,2013-3-9
34127,5067,3.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,Lespignan,2013-9-24
11908,14436,3.0,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,Sainte-Geneviève-des-Bois,2014-3-8
26988,74839,3.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,Rocquencourt,2013-8-1
19890,55818,3.0,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,,1800-1-1
20004,23849,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Moloy (Combe de Bellefontaine),2006-6-10
38986,36558,3.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,Narbonne,2014-12-20
27668,75155,3.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Gap,2014-5-21
40206,18831,3.0,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,Prades-le-Lez,2010-5-3
16971,67575,4.0,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,Noisy-sur-École,2014-7-14
11358,23474,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Roquefixade,2004-6-20
32054,74528,5.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,Rosis,2013-6-7
35666,63148,3.5,Flower,4369,Primulaceae,Primula,Primula veris L.,Marcy-l'Étoile,2013-4-1
23804,31873,2.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Plan-d'Aups-Sainte-Baume,2010-5-23
38684,88685,3.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,Clapiers,2010-4-29
19703,70824,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,Saint-Vincent-d'Olargues,2008-5-20
28537,54736,3.0,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,,2013-4-19
22785,32483,4.0,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,Puéchabon,1800-1-1
21413,7851,3.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Montpellier (Campus de La Gaillarde) (34),2003-3-2
29822,112420,3.5,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Prompsat,2012-4-1
36860,67712,4.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Chamonix Mont Blanc,2014-6-6
27177,6873,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Panzoult,2011-6-2
19559,90612,3.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,Lux,1800-1-1
37507,28026,3.0,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,Laborel,2008-4-22
20178,106764,4.0,Flower,2430,Cistaceae,Helianthemum,Helianthemum nummularium (L.) Mill.,Mainzac,2013-6-8
32770,105498,4.0,Flower,326,Aquifoliaceae,Ilex,Ilex aquifolium L.,Lacanau,2013-5-11
26332,25293,3.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Revest-du-Bion,2010-5-26
23707,9409,4.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Pego,2013-7-13
35666,69870,4.0,Flower,4369,Primulaceae,Primula,Primula veris L.,Marcy-l'Étoile,2013-4-1
3892,42639,4.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Prades-le-Lez,2007-5-22
966,86581,3.5,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,,2005-5-8
38640,11458,4.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,Villemagne-l'Argentière,2013-4-14
15008,84631,3.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,Tonnerre,2009-5-20
9296,13670,3.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Paris,2013-6-28
9915,106715,3.0,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",Corse,2008-5-8
13339,76668,2.5,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,Meyssiès,2013-4-1
40784,80331,4.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,Montpellier,2013-6-8
36860,99092,3.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Chamonix Mont Blanc,2014-6-6
19829,31466,3.0,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,Sixt-Fer-à-Cheval,2014-8-14
1761,68015,3.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,Crozon,2013-6-10
5121,30815,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Banne,2009-5-31
38681,3442,3.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Montpellier,2013-6-22
20661,25952,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,Saint-Martin-de-l\'Arçon,2007-5-12
1130,56450,3.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Finhaut,2008-9-6
22785,59365,5.0,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,Puéchabon,1800-1-1
36028,12901,3.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,Pollionnay,2013-8-11
10633,7545,3.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,Colombier,2011-7-3
20004,50212,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Moloy (Combe de Bellefontaine),2006-6-10
19239,12326,3.0,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,Montpellier,2013-5-16
4019,93298,4.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,,1800-1-1
27129,19782,5.0,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,Roissy-en-Brie,2007-2-4
21427,44039,4.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,Saint-Michel-sur-Orge,2013-6-27
24572,45048,2.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,,1800-1-1
34881,42456,3.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,Saint-Sulpice-les-Feuilles,2011-8-12
23179,113068,4.0,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,Meyssiès,2013-4-1
6785,18109,3.0,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,Roquebrune-sur-Argens,2012-4-11
29328,68868,2.5,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Gresse-en-Vercors,2013-7-3
14404,81985,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Puylaurens,2014-5-20
3802,67960,3.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,Autainville,2013-8-17
14366,26168,3.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,Palaiseau,2014-6-19
25047,67567,3.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,Pont-sur-Yonne,2011-10-4
6961,52367,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,St Leu Les brules de St Leu,2012-11-26
14512,36149,3.0,Flower,6434,Orchidaceae,Dactylorhiza,Dactylorhiza fuchsii (Druce) Soó,Nohèdes,2007-6-18
36926,55432,3.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,Arcachon,2011-9-10
15495,33332,2.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,Domaize,2009-5-21
3019,90036,4.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Marvejols,2010-6-17
601,66802,3.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,Marseille,2010-6-22
3053,97486,4.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Sainte-Geneviève-des-Bois,2013-4-17
38986,53879,3.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,Narbonne,2014-12-20
24366,103840,3.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,,2013-6-8
12133,30502,3.0,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,Suc-et-Sentenac,2009-7-28
27432,110309,5.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,Schirmeck,2012-7-29
36684,85526,2.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,Chasselay,2014-4-12
30858,9651,3.0,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",Balma,2011-4-4
32286,74044,3.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,La Faute-sur-Mer,2011-10-13
27989,91165,3.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,Saint-Étienne-aux-Clos,2005-4-30
16672,4295,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Créteil,2012-6-6
23647,94150,2.5,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Le Pont-de-Montvert,2012-5-26
20083,58262,4.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,Hochfelden,2012-7-22
10460,44045,3.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,,2014-6-5
11561,32802,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,,1800-1-1
35273,43567,4.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Montpellier,2014-5-17
28448,3086,2.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Montpellier,2013-5-16
36255,11551,3.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,Flers-en-Escrebieux,2012-7-29
12784,43253,4.0,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,Calvi,2013-4-28
16017,99977,5.0,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,Saint-Bauzille-de-Putois,2014-5-4
25823,96082,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,St Leu Les brules de St Leu,2012-11-26
8699,99744,3.5,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,Les Pennes-Mirabeau,2012-4-6
2847,62213,3.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Oudon,2004-6-7
21393,73452,3.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,Lescure-d'Albigeois,2014-8-26
20004,84092,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Moloy (Combe de Bellefontaine),2006-6-10
31871,112187,3.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Prat-Bonrepaux,2007-4-24
13239,19902,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,Fillols,2013-5-18
22147,38080,3.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,Saint-Pierre-de-Coutances,2004-6-22
23726,28161,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,Circourt-sur-Mouzon,2014-4-24
19892,84582,4.0,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,,1800-1-1
18137,12657,3.0,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Mayres-Savel,2014-8-16
23803,86893,3.0,Flower,5148,Salicaceae,Salix,Salix caprea L.,Sainte-Geneviève-des-Bois,2012-3-31
33137,79742,3.0,Flower,6415,Orchidaceae,Orchis,Orchis anthropophora (L.) All.,Saint-Hilaire-de-Riez,2013-6-26
35395,102859,3.0,Flower,6415,Orchidaceae,Orchis,Orchis anthropophora (L.) All.,Viala-du-Pas-de-Jaux,2008-5-31
8750,58749,3.0,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",La Couvertoirade,2010-5-13
17601,75758,4.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,Gruissan,2013-5-18
26220,80220,4.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Clapiers,2011-4-20
36803,41252,3.0,Flower,6509,Orchidaceae,Ophrys,Ophrys passionis Sennen,La Couvertoirade,2010-5-13
23751,53007,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Vic-la-Gardiole,2013-6-1
41671,43145,4.5,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Cosne-Cours-sur-Loire,2012-5-20
21648,72686,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,Toulouse,2014-6-10
28135,71828,3.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Aston,2007-7-7
38511,72754,2.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Epinay-sur-Seine,2013-4-16
7889,72203,3.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Montpellier,2013-6-20
2738,48703,4.0,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,Versoix,2013-4-6
14659,16022,4.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,Mauguio,2013-4-20
19867,52372,4.0,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,Roissy-en-Brie,2004-7-24
22641,17285,3.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Quirbajou,2013-5-9
5105,2415,4.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Fleury,2013-9-13
19559,53687,3.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,Lux,1800-1-1
29675,70576,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Monclar-de-Quercy,2008-6-1
38623,68765,4.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Erstein,2012-7-28
31171,10308,4.0,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,,1800-1-1
11723,17708,3.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,,2005-6-19
4605,82726,4.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,Leucate,2014-1-5
29061,81145,3.0,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,Nissan-lez-Enserune,2013-5-13
39114,32891,4.0,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,Bethmale,2013-8-20
13567,80136,3.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,Prades-le-Lez,2008-7-22
14828,23017,3.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Champforgeuil,2014-5-5
9013,99805,4.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,Paris,2013-6-5
2904,66664,4.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,Chalon-sur-Saône,2014-4-20
19488,22220,4.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Conques,2013-6-22
7964,101362,4.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,,1800-1-1
2447,110480,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Moloy,2008-1-21
29780,22640,4.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,Ramatuelle,2014-5-13
23842,104499,4.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Olette,2007-5-10
2651,64907,3.5,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,Le Muy,2012-4-9
35001,24732,4.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,,1800-1-1
8723,44308,3.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Cambo-les-Bains,2005-5-21
27969,10244,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,St Leu Les brules de St Leu,2012-11-26
26848,23552,3.0,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Avignon,2007-6-10
9407,41204,4.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,Fillols,2013-5-18
21584,74129,5.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,Rochetaillée-sur-Saône,2013-10-13
11603,85713,3.0,Flower,5148,Salicaceae,Salix,Salix caprea L.,Sainte-Geneviève-des-Bois,2013-3-24
3336,88900,3.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,Meysse,2008-5-14
36028,72952,3.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,Pollionnay,2013-8-11
20688,57622,3.0,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,21 - St-Martin-du-Mont,2012-3-13
1135,49804,2.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,Montpellier,2012-3-20
40055,97455,3.0,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,Opoul-Périllos,2007-4-22
19892,85238,4.0,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,,1800-1-1
9427,15473,3.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,,1800-1-1
3053,107393,4.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Sainte-Geneviève-des-Bois,2013-4-17
31048,82654,2.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Sainte-Marie-Kerque,2011-5-18
33203,11695,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Avermes,2013-6-22
14176,9004,4.0,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,,2012-6-28
10392,46786,3.5,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,Montpellier,2013-6-22
22025,98856,4.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,Aulus-les-Bains,2014-6-10
31732,19666,3.0,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,Roissy-en-Brie,2012-7-13
11713,33300,3.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,Montpellier,2014-5-22
6821,110236,3.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Eyne,2010-7-4
9124,112301,3.0,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",Pleslin-Trigavou,2006-5-9
26004,3800,4.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,Eyne,2013-6-29
35774,112562,1.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,Le Margnès,1800-1-1
9257,7148,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Prades-le-Lez,2007-5-29
8808,95124,5.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,Agde,2013-5-30
33604,15364,3.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,Fécamp,2014-10-16
11201,38673,3.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Mas-Saint-Chély,2012-5-12
242,47831,4.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,Bouzic,2013-5-9
20222,599,4.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,,2013-4-7
28251,28688,1.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Villebon-sur-Yvette,2013-4-17
32770,106353,3.0,Flower,326,Aquifoliaceae,Ilex,Ilex aquifolium L.,Lacanau,2013-5-11
18747,91754,3.0,Flower,6415,Orchidaceae,Orchis,Orchis anthropophora (L.) All.,"Sidi Aich, ALGERIE",2014-4-11
4874,76073,4.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,La Motte-d\\\'Aveillans,2012-9-2
22539,89222,4.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,Selonnet,2014-7-6
14385,76935,4.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Sallèles-d'Aude,2013-4-18
32496,10194,5.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,Vendres,2014-5-22
14895,7873,4.0,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,Montpellier,2013-4-14
35610,93787,3.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Gravon,2013-5-18
34054,94317,3.0,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,La Trinité-sur-Mer,2009-7-7
14366,91701,3.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,Palaiseau,2014-6-19
20545,78712,3.0,Flower,2430,Cistaceae,Helianthemum,Helianthemum nummularium (L.) Mill.,Oô,2006-7-16
19890,53099,3.0,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,,1800-1-1
19983,17951,3.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Montpellier,2013-6-20
10120,104695,5.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,Le Pont-de-Beauvoisin,2013-5-23
14707,35713,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,Villers-le-Rond,2010-5-3
34030,87227,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Les Vans,2012-5-19
4154,90112,1.0,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,Gavarnie,2014-5-1
4107,83832,3.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,La Canourgue,2012-5-9
31386,59274,3.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Gruissan,2008-7-6
23393,27003,2.0,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,Roquebrune-sur-Argens,2013-4-22
7936,70654,3.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,Feugarolles,2013-7-21
8481,12385,3.0,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,Le Faget,2011-8-2
8053,38946,3.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,Saint-Martin-la-Garenne,2014-5-3
24266,80589,3.0,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,Seyne,2010-7-24
17044,81709,3.0,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,Lisors,2012-4-14
17594,38319,4.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Montcaret,2013-3-15
33679,73936,3.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,,1800-1-1
20986,99084,4.0,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,Montferrier-sur-Lez,2013-8-4
24172,30286,5.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,Palaiseau,2014-5-14
18425,98560,3.0,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,Montbartier,2009-5-20
15197,60199,3.0,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,Carros,2014-3-2
29143,58395,2.5,Flower,30491,Violaceae,Viola,Viola tricolor L.,Indre,2012-3-29
31958,19625,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,St Leu Les brules de St Leu,2012-11-26
26984,5101,3.5,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,Fabrègues,2007-3-27
35491,25161,4.0,Flower,6509,Orchidaceae,Ophrys,Ophrys passionis Sennen,Tarascon,2014-3-15
2435,36613,2.5,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,Le Mans,2012-7-14
38860,31872,3.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,Mons 34,2013-4-3
40991,95474,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,Treschenu-Creyers,2010-6-5
19488,11735,4.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Conques,2013-6-22
13483,49885,3.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,Meyrié,2014-6-21
40566,65516,5.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,,1800-1-1
31954,104683,3.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,Bellefontaine,2008-6-17
