MediaId,Author,ClassId,Content,Date,Family,Genus,Latitude,Location,Longitude,ObservationId,Species,Vote
70953,daniel barthelemy,8534,Flower,2012-8-7,Ranunculaceae,Aconitum,,"Valsavarenche, ValAoste, Italie",,13001,Aconitum napellus L.,3
111913,Unknown628,4026,Flower,2013-6-12,Papaveraceae,Chelidonium,,,,36754,Chelidonium majus L.,3
14569,marie portas,6418,Flower,2012-3-19,Orchidaceae,Himantoglossum,,Hyères,,1916,Himantoglossum robertianum (Loisel.) P.Delforge,3
47805,florent beck,6564,Flower,2013-5-16,Orchidaceae,Serapias,,Payros-Cazautets,,11509,Serapias vomeracea (Burm.f.) Briq.,3
55315,genevieve botti,6509,Flower,2014-3-15,Orchidaceae,Ophrys,,Tarascon,,35491,Ophrys passionis Sennen,4
47048,bertrand bui,786,Flower,2011-7-5,Asteraceae,Eupatorium,43.39967,Créteil,5.34849,11050,Eupatorium cannabinum L.,3
20556,liliane roubaudi,493,Flower,2012-10-17,Asteraceae,Bellis,,Fleury,,23872,Bellis perennis L.,2.5
47017,paul fabre,30162,Flower,2009-6-8,Orchidaceae,Himantoglossum,44.39227,Les Vans,4.15629,24357,Himantoglossum hircinum (L.) Spreng.,3
7806,jean-joseph osty,4026,Flower,2013-8-25,Papaveraceae,Chelidonium,43.80095,Camarès,2.90896,20978,Chelidonium majus L.,4
28504,jean-pascal milcent,1286,Flower,2011-4-26,Asteraceae,Urospermum,43.9126,Quissac,3.99004,38778,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,3
96760,herve goeau,4369,Flower,2013-4-1,Primulaceae,Primula,48.84187,Vienne,2.22709,4550,Primula veris L.,4
94880,daniel mathieu,6487,Flower,2007-5-22,Orchidaceae,Ophrys,,Prades-le-Lez,,13500,Ophrys apifera Huds.,3
18894,christophe girod,6448,Flower,2004-8-2,Orchidaceae,Epipactis,,Les Bouchoux (39),,8676,Epipactis atrorubens (Hoffm.) Besser,3
112112,florent beck,6564,Flower,2013-6-15,Orchidaceae,Serapias,43.51028,Roques,1.37722,31758,Serapias vomeracea (Burm.f.) Briq.,3
69570,lisa puyrigaud,151,Flower,2012-7-25,Apiaceae,Daucus,43.5568,Toulouse,1.48082,38758,Daucus carota L.,2
7431,claude figureau,6521,Flower,2004-5-22,Orchidaceae,Ophrys,,Bec de Vienne,,9663,Ophrys aranifera Huds.,4
96006,herve goeau,786,Flower,2013-8-19,Asteraceae,Eupatorium,48.82126,Le Chesnay,2.11767,10255,Eupatorium cannabinum L.,3
91262,mathieu sinet,6538,Flower,1800-1-1,Orchidaceae,Anacamptis,43.66198,Lacrouzette,2.37233,15309,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",3
39897,daniel mathieu,8708,Flower,2009-7-12,Apiaceae,Astrantia,,Allevard,,37945,Astrantia major L.,3
52686,daniel mathieu,14867,Flower,2008-4-29,Liliaceae,Tulipa,,Prades-le-Lez,,18601,Tulipa sylvestris L.,4
35288,flavio marmo,6547,Flower,2013-4-22,Orchidaceae,Orchis,43.29373,Pouzols-Minervois,2.82333,8965,Orchis purpurea Huds.,3
473,genevieve botti,6448,Flower,2012-7-6,Orchidaceae,Epipactis,,Passy,,39393,Epipactis atrorubens (Hoffm.) Besser,3
29274,alain bigou,6437,Flower,2014-7-1,Orchidaceae,Dactylorhiza,42.81678,Le Port,1.39009,4807,Dactylorhiza maculata (L.) Soó,4
48532,thierry pernot,6434,Flower,1800-1-1,Orchidaceae,Dactylorhiza,,,,39727,Dactylorhiza fuchsii (Druce) Soó,5
65969,liliane roubaudi,967,Flower,2012-6-2,Asteraceae,Hypochaeris,,Gruissan,,4309,Hypochaeris radicata L.,1
102345,madeleine sarran,30269,Flower,2011-5-24,Papaveraceae,Papaver,,Sisteron,,7649,Papaver rhoeas L.,4
81926,francois meignant,4460,Flower,2008-4-16,Ranunculaceae,Anemone,49.16076,Moulainville,5.46883,27710,Anemone hepatica L.,3
110594,emmanuel jacob,6487,Flower,2010-6-14,Orchidaceae,Ophrys,,Vert-le-Petit,,30327,Ophrys apifera Huds.,3
22421,joceline chappert-bessiere,6434,Flower,2012-6-8,Orchidaceae,Dactylorhiza,,65-ASTE,,24412,Dactylorhiza fuchsii (Druce) Soó,4
23252,marie therese goupil,14867,Flower,2012-5-25,Liliaceae,Tulipa,44.35871,Le Pont-de-Montvert,3.72883,19579,Tulipa sylvestris L.,3
81150,bertrand bui,6509,Flower,2009-4-17,Orchidaceae,Ophrys,43.39161,Les Pennes-Mirabeau,5.33798,37863,Ophrys passionis Sennen,3
110508,claire felloni,2430,Flower,2012-6-29,Cistaceae,Helianthemum,48.12048,Bazoches-en-Dunois,1.57235,28412,Helianthemum nummularium (L.) Mill.,2.67
106347,jean-jacques houdre,6437,Flower,2011-7-3,Orchidaceae,Dactylorhiza,45.38415,Colombier,4.57898,10633,Dactylorhiza maculata (L.) Soó,3
73480,samantha bazan,6564,Flower,2013-5-9,Orchidaceae,Serapias,,Salles-sur-l'Hers,,28071,Serapias vomeracea (Burm.f.) Briq.,4
91746,pierre bonnet,4026,Flower,2014-4-8,Papaveraceae,Chelidonium,43.59607,Montpellier,3.89976,38674,Chelidonium majus L.,4
43995,alain bigou,8534,Flower,2013-9-14,Ranunculaceae,Aconitum,42.561,Porté-Puymorens,1.81032,31870,Aconitum napellus L.,3
91644,mathieu menand,2430,Flower,2006-10-12,Cistaceae,Helianthemum,,Quinçay,,13834,Helianthemum nummularium (L.) Mill.,3
82661,gregoire duche,29957,Flower,2012-5-26,Ranunculaceae,Aquilegia,44.3638,Le Pont-de-Montvert,3.73641,23647,Aquilegia vulgaris L.,3.5
35337,jean-claude echardour,6434,Flower,2013-6-11,Orchidaceae,Dactylorhiza,47.49637,Saffré,-1.59228,30240,Dactylorhiza fuchsii (Druce) Soó,3
15305,martin legaye,6547,Flower,2014-4-18,Orchidaceae,Orchis,44.15432,Lussan,4.36399,11829,Orchis purpurea Huds.,3
14353,ans gorter,30471,Flower,2014-5-24,Orchidaceae,Ophrys,41.67142,Province de Cadix,-0.25414,36944,Ophrys scolopax Cav.,3
107386,herve goeau,588,Flower,2013-6-27,Asteraceae,Centaurea,48.64212,Saint-Michel-sur-Orge,2.31422,21427,Centaurea jacea L.,3
110677,pascal,2394,Flower,2013-4-27,Cistaceae,Cistus,43.9025,Poulx,4.413,15453,Cistus albidus L.,3
21611,paul fabre,4460,Flower,2010-5-1,Ranunculaceae,Anemone,43.84443,Les Rives,3.26981,37888,Anemone hepatica L.,3
48317,herve goeau,576,Flower,2013-6-28,Asteraceae,Cyanus,48.863,Paris,2.32117,13316,Cyanus segetum Hill,4
98993,claude figureau,2430,Flower,2006-6-24,Cistaceae,Helianthemum,,Cirque d'Estaubé,,23298,Helianthemum nummularium (L.) Mill.,3
6013,liliane roubaudi,9930,Flower,2013-8-6,Orchidaceae,Epipactis,,Chamonix-Mont-Blanc,,4302,Epipactis helleborine (L.) Crantz,3
44316,herve goeau,326,Flower,2011-4-6,Aquifoliaceae,Ilex,48.84251,Paris,2.35846,21087,Ilex aquifolium L.,3
24600,claire sutter,151,Flower,2009-7-1,Apiaceae,Daucus,48.74974,Hochfelden,7.57799,9197,Daucus carota L.,3
16008,daniel barthelemy,8534,Flower,2012-8-7,Ranunculaceae,Aconitum,,"Valsavarenche, ValAoste, Italie",,13001,Aconitum napellus L.,5
70211,marie portas,6509,Flower,2011-4-3,Orchidaceae,Ophrys,43.21068,Marseille,5.50346,24536,Ophrys passionis Sennen,3
74442,genevieve botti,6509,Flower,2013-4-3,Orchidaceae,Ophrys,,Marseille,,32009,Ophrys passionis Sennen,3
5326,michel pourchet,5148,Flower,2006-3-10,Salicaceae,Salix,,Champ-sur-Drac,,3087,Salix caprea L.,3
44164,remi tournebize,6487,Flower,2009-5-24,Orchidaceae,Ophrys,45.85802,Blyes,5.23902,14439,Ophrys apifera Huds.,5
64905,liliane roubaudi,588,Flower,2013-10-13,Asteraceae,Centaurea,,Rochetaillée-sur-Saône,,21584,Centaurea jacea L.,4
77088,renaud raffier,6425,Flower,2013-6-8,Orchidaceae,Cypripedium,45.60956,Aillon-le-Jeune,6.11123,17799,Cypripedium calceolus L.,5
10823,jean-jacques houdre,1047,Flower,2012-6-7,Asteraceae,Leucanthemum,45.40556,Planfoy,4.43139,4855,Leucanthemum vulgare Lam.,2
90251,liliane roubaudi,6487,Flower,2013-5-18,Orchidaceae,Ophrys,,Gruissan,,27298,Ophrys apifera Huds.,4
36916,pierre bonnet,661,Flower,2013-6-28,Asteraceae,Cichorium,43.59733,Montpellier,3.90167,39444,Cichorium intybus L.,5
106002,celine pirat,4034,Flower,2012-8-22,Papaveraceae,Glaucium,,Tharros,,18070,Glaucium flavum Crantz,3
100211,daniel mathieu,14867,Flower,2008-4-29,Liliaceae,Tulipa,,Prades-le-Lez,,18601,Tulipa sylvestris L.,3
87458,claire felloni,6487,Flower,2012-5-26,Orchidaceae,Ophrys,48.69213,Saint-Coulomb,-1.9311,3423,Ophrys apifera Huds.,3
86394,augustin roche,661,Flower,2004-9-19,Asteraceae,Cichorium,47.4191,,-0.57193,22052,Cichorium intybus L.,3
7813,paul fabre,6547,Flower,2010-4-29,Orchidaceae,Orchis,43.66087,Clapiers,3.87055,38684,Orchis purpurea Huds.,5
83279,robin guidez,6437,Flower,2012-6-22,Orchidaceae,Dactylorhiza,48.36228,Locmaria-Plouzané,-4.64117,27897,Dactylorhiza maculata (L.) Soó,3.5
9112,michel pourchet,4436,Flower,2006-6-14,Ranunculaceae,Clematis,,Juillac,,16645,Clematis vitalba L.,3
24772,genevieve botti,967,Flower,2013-6-4,Asteraceae,Hypochaeris,,Bussac-Forêt,,39046,Hypochaeris radicata L.,3
10286,thierry pernot,2394,Flower,1800-1-1,Cistaceae,Cistus,,,,9820,Cistus albidus L.,4
72326,jean claude estatico,6487,Flower,2009-6-1,Orchidaceae,Ophrys,48.64804,,5.63768,24762,Ophrys apifera Huds.,3
31619,alain bigou,2430,Flower,2005-7-17,Cistaceae,Helianthemum,42.63371,Fontrabiouse,2.06243,11386,Helianthemum nummularium (L.) Mill.,2
44339,annick larbouillat,786,Flower,2011-8-28,Asteraceae,Eupatorium,48.7843,Roissy-en-Brie,2.66775,13667,Eupatorium cannabinum L.,3
26578,daniel mathieu,661,Flower,2007-7-15,Asteraceae,Cichorium,,Avignon,,23748,Cichorium intybus L.,3
104143,pierre bonnet,4026,Flower,2014-5-22,Papaveraceae,Chelidonium,43.59676,Montpellier,3.90063,13206,Chelidonium majus L.,2
83449,christophe girod,2394,Flower,2003-3-21,Cistaceae,Cistus,,Frontignan (La Gardiole) (34),,14695,Cistus albidus L.,3
107995,jean-claude echardour,1047,Flower,2013-8-31,Asteraceae,Leucanthemum,47.51917,Saffré,-1.53422,29723,Leucanthemum vulgare Lam.,5
107499,herve goeau,326,Flower,2013-5-11,Aquifoliaceae,Ilex,48.8567,Lacanau,2.24104,32770,Ilex aquifolium L.,4
42147,samantha bazan,8600,Flower,1800-1-1,Orchidaceae,Anacamptis,,,,4230,Anacamptis pyramidalis (L.) Rich.,4
78263,gerard sommier,4411,Flower,2013-4-1,Ranunculaceae,Anemone,,,,36919,Anemone nemorosa L.,3
93116,emmanuel stratmains,32201,Flower,2012-4-11,Orchidaceae,Ophrys,43.44286,Roquebrune-sur-Argens,6.64212,6785,Ophrys virescens Philippe,3
89487,herve goeau,967,Flower,2013-6-8,Asteraceae,Hypochaeris,48.64163,Saint-Michel-sur-Orge,2.30964,18171,Hypochaeris radicata L.,3
55050,tardy,6547,Flower,2013-5-9,Orchidaceae,Orchis,44.39138,Rosans,5.47037,34658,Orchis purpurea Huds.,1.5
6175,jean-claude echardour,661,Flower,2013-7-26,Asteraceae,Cichorium,47.52192,Saffré,-1.52036,13190,Cichorium intybus L.,4
70144,herve goeau,493,Flower,2013-4-17,Asteraceae,Bellis,48.8567,Sainte-Geneviève-des-Bois,2.24104,3053,Bellis perennis L.,4
71973,errol vela,6415,Flower,2014-4-11,Orchidaceae,Orchis,36.6026,"Sidi Aich, ALGERIE",4.69448,18747,Orchis anthropophora (L.) All.,4
94362,mathieu menand,14867,Flower,2011-4-8,Liliaceae,Tulipa,,Marseille,,22895,Tulipa sylvestris L.,3
33981,genevieve botti,2394,Flower,2013-5-20,Cistaceae,Cistus,43.25041,Roquefort-la-Bédoule,5.64413,23883,Cistus albidus L.,4
91274,pierre bonnet,4034,Flower,2013-6-8,Papaveraceae,Glaucium,43.59625,Montpellier,3.90086,34781,Glaucium flavum Crantz,3
38464,genevieve botti,6434,Flower,2006-6-9,Orchidaceae,Dactylorhiza,,Gresse-en-Vercors,,20965,Dactylorhiza fuchsii (Druce) Soó,3
72622,paul fabre,4026,Flower,2012-3-25,Papaveraceae,Chelidonium,43.65349,Montferrier-sur-Lez,3.85703,3812,Chelidonium majus L.,3
43814,martin serre,493,Flower,2012-3-22,Asteraceae,Bellis,47.19371,Indre,-1.6805,11537,Bellis perennis L.,3.5
92285,liliane roubaudi,691,Flower,2013-5-19,Asteraceae,Cirsium,,Narbonne,,30850,Cirsium vulgare (Savi) Ten.,4
104062,florent beck,6564,Flower,2013-6-15,Orchidaceae,Serapias,43.51028,Roques,1.37722,31758,Serapias vomeracea (Burm.f.) Briq.,3
95082,liliane roubaudi,1286,Flower,2013-5-30,Asteraceae,Urospermum,,Agde,,2155,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,4
14232,julien barataud,4516,Flower,2005-3-1,Ranunculaceae,Ficaria,,Vendée,,33791,Ficaria verna Huds.,3.5
55370,michel pourchet,326,Flower,2006-4-26,Aquifoliaceae,Ilex,,Champ-sur-Drac,,8897,Ilex aquifolium L.,3
89236,cecile robin,6547,Flower,2013-5-13,Orchidaceae,Orchis,,,,28570,Orchis purpurea Huds.,3
53955,julien barataud,6437,Flower,2006-6-5,Orchidaceae,Dactylorhiza,,Lassy,,11498,Dactylorhiza maculata (L.) Soó,3
83125,annick larbouillat,6538,Flower,2008-4-24,Orchidaceae,Anacamptis,43.84277,Les Rives,3.2675,1060,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",3
7182,mathieu sinet,30471,Flower,1800-1-1,Orchidaceae,Ophrys,43.72436,Vénès,2.22319,34039,Ophrys scolopax Cav.,3
107657,thierry pernot,9930,Flower,1800-1-1,Orchidaceae,Epipactis,,,,19892,Epipactis helleborine (L.) Crantz,4
37767,daniel mathieu,8600,Flower,2011-5-7,Orchidaceae,Anacamptis,43.69809,Lodève,3.33138,3018,Anacamptis pyramidalis (L.) Rich.,3
94729,emmanuel stratmains,6437,Flower,2013-6-14,Orchidaceae,Dactylorhiza,48.10846,La Bazoge,0.11407,11680,Dactylorhiza maculata (L.) Soó,4
9118,helene labalte,6521,Flower,2010-3-31,Orchidaceae,Ophrys,,Saint-Georges-d\'Oléron,,20546,Ophrys aranifera Huds.,4
93905,paul fabre,6564,Flower,2010-5-24,Orchidaceae,Serapias,44.38669,Berrias-et-Casteljau,4.20255,17234,Serapias vomeracea (Burm.f.) Briq.,3
1787,julien barataud,8600,Flower,2007-5-19,Orchidaceae,Anacamptis,,Chasteaux,,11704,Anacamptis pyramidalis (L.) Rich.,3
41784,genevieve botti,6509,Flower,2014-3-15,Orchidaceae,Ophrys,,Tarascon,,35491,Ophrys passionis Sennen,3
62226,emmanuel stratmains,4460,Flower,2013-5-1,Ranunculaceae,Anemone,43.94784,Beynes,6.24646,8434,Anemone hepatica L.,2
16146,paul fabre,32201,Flower,2013-5-7,Orchidaceae,Ophrys,,Mas-de-Londres,,8015,Ophrys virescens Philippe,5
111925,paul fabre,6512,Flower,2013-5-7,Orchidaceae,Ophrys,,Mas-de-Londres,,9325,Ophrys lutea Cav.,5
61421,liliane roubaudi,691,Flower,2013-8-11,Asteraceae,Cirsium,,Pollionnay,,19820,Cirsium vulgare (Savi) Ten.,4
89201,jim,4460,Flower,2013-5-2,Ranunculaceae,Anemone,44.09967,Digne-les-Bains,6.25267,6894,Anemone hepatica L.,5
15974,herve goeau,4353,Flower,2013-3-27,Primulaceae,Primula,48.8567,Sainte-Geneviève-des-Bois,2.24104,2225,Primula vulgaris Huds.,4
15732,liliane roubaudi,4369,Flower,2013-4-1,Primulaceae,Primula,,Marcy-l'Étoile,,35666,Primula veris L.,3
27840,martin serre,4026,Flower,2012-4-24,Papaveraceae,Chelidonium,47.19941,Indre,-1.69074,21810,Chelidonium majus L.,3
43334,michel pourchet,326,Flower,2006-4-26,Aquifoliaceae,Ilex,,Champ-sur-Drac,,8897,Ilex aquifolium L.,3
60575,herve goeau,967,Flower,2013-7-29,Asteraceae,Hypochaeris,48.64647,Sainte-Geneviève-des-Bois,2.3178,11985,Hypochaeris radicata L.,3
6180,julien barataud,6415,Flower,2007-5-19,Orchidaceae,Orchis,,Chasteaux,,29875,Orchis anthropophora (L.) All.,3
103914,pierre bonnet,6535,Flower,2013-5-18,Orchidaceae,Orchis,,Fillols,,20635,Orchis mascula (L.) L.,3
5002,herve goeau,5148,Flower,2013-4-14,Salicaceae,Salix,,Saint-Aignan,,25488,Salix caprea L.,3
100412,genevieve botti,6512,Flower,2013-4-23,Orchidaceae,Ophrys,,Marseille,,5981,Ophrys lutea Cav.,4
7396,jean claude estatico,661,Flower,2012-7-25,Asteraceae,Cichorium,48.65456,,5.63464,36476,Cichorium intybus L.,4
100433,paul fabre,565,Flower,2012-6-15,Asteraceae,Centaurea,43.65753,Montferrier-sur-Lez,3.86485,19837,Centaurea aspera L.,3.5
2202,josselin defrance,2394,Flower,2013-5-5,Cistaceae,Cistus,,,,6352,Cistus albidus L.,4
69177,john de vos,576,Flower,2012-8-11,Asteraceae,Cyanus,44.74836,Auroux,3.73565,30104,Cyanus segetum Hill,2
79476,mathieu sinet,4411,Flower,1800-1-1,Ranunculaceae,Anemone,43.69357,Vabre,2.42935,32281,Anemone nemorosa L.,5
94454,herve goeau,967,Flower,2013-7-29,Asteraceae,Hypochaeris,48.64647,Sainte-Geneviève-des-Bois,2.3178,11985,Hypochaeris radicata L.,3
24546,michel demares,6418,Flower,2006-5-9,Orchidaceae,Himantoglossum,,Saint-Cyr-sur-Mer,,11211,Himantoglossum robertianum (Loisel.) P.Delforge,1
16967,jean-francois rouffet,1286,Flower,2013-5-14,Asteraceae,Urospermum,,Balma,,20638,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,3
109387,julien barataud,6538,Flower,2005-5-19,Orchidaceae,Anacamptis,,Saint-Genès-Champespe,,7069,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",3
109322,herve goeau,8527,Flower,2013-8-14,Asteraceae,Achillea,48.83781,Rocquencourt,2.0986,6686,Achillea millefolium L.,3
24954,christophe girod,6425,Flower,2008-1-21,Orchidaceae,Cypripedium,,Moloy,,2447,Cypripedium calceolus L.,3
64559,gregoire duche,30471,Flower,2009-5-20,Orchidaceae,Ophrys,,Lauret,,33480,Ophrys scolopax Cav.,3
52363,julien champ,6418,Flower,2014-3-13,Orchidaceae,Himantoglossum,43.63624,Montpellier,3.84583,18598,Himantoglossum robertianum (Loisel.) P.Delforge,3
55452,alain bigou,4460,Flower,2014-5-1,Ranunculaceae,Anemone,42.71411,Gavarnie,-0.01316,4154,Anemone hepatica L.,4
108625,pierre bonnet,29957,Flower,2013-5-18,Ranunculaceae,Aquilegia,,Fillols,,8146,Aquilegia vulgaris L.,3.5
19778,christophe girod,6418,Flower,2003-3-2,Orchidaceae,Himantoglossum,,Montpellier (Campus de La Gaillarde) (34),,21413,Himantoglossum robertianum (Loisel.) P.Delforge,3
40984,samuel dufour-kowalski,967,Flower,2012-11-26,Asteraceae,Hypochaeris,-21.10527,St Leu Les brules de St Leu,55.38092,31958,Hypochaeris radicata L.,3
48325,dominique remaud,29957,Flower,2013-6-11,Ranunculaceae,Aquilegia,,Limay,,21379,Aquilegia vulgaris L.,4
91654,emmanuel stratmains,6547,Flower,2013-4-29,Orchidaceae,Orchis,43.89829,Saint-Jurs,6.19701,36328,Orchis purpurea Huds.,3
52863,francois robin,4034,Flower,2009-9-27,Papaveraceae,Glaucium,47.03457,Bourgneuf-en-Retz,-1.98554,15750,Glaucium flavum Crantz,3
1715,Unknown67,8708,Flower,2009-7-28,Apiaceae,Astrantia,42.79846,Suc-et-Sentenac,1.42592,12133,Astrantia major L.,3
79874,liliane roubaudi,4353,Flower,2013-4-1,Primulaceae,Primula,,Marcy-l'Étoile,,24804,Primula vulgaris Huds.,4
18810,jean-jacques houdre,14867,Flower,2012-5-14,Liliaceae,Tulipa,44.02889,Bréau-et-Salagosse,3.56944,20820,Tulipa sylvestris L.,3
57519,jean-luc gorremans,786,Flower,2010-6-20,Asteraceae,Eupatorium,48.70201,Athis-Mons,2.38049,2973,Eupatorium cannabinum L.,3
107043,bertrand bui,30471,Flower,2010-4-26,Orchidaceae,Ophrys,43.32967,Martigues,5.07465,20918,Ophrys scolopax Cav.,3
75056,herve goeau,967,Flower,2013-6-16,Asteraceae,Hypochaeris,48.64878,Longpont-sur-Orge,2.29303,22248,Hypochaeris radicata L.,5
5518,thierry pernot,4034,Flower,1800-1-1,Papaveraceae,Glaucium,,,,20878,Glaucium flavum Crantz,2
27137,herve goeau,5148,Flower,2013-4-14,Salicaceae,Salix,,Saint-Aignan,,25488,Salix caprea L.,3
88616,florent beck,8534,Flower,2014-4-13,Ranunculaceae,Aconitum,,Tardets-Sorholus,,30914,Aconitum napellus L.,4
71689,errol vela,6415,Flower,2014-4-11,Orchidaceae,Orchis,36.6026,"Sidi Aich, ALGERIE",4.69448,18747,Orchis anthropophora (L.) All.,3
20156,didier gachon,6547,Flower,2013-5-29,Orchidaceae,Orchis,,,,32159,Orchis purpurea Huds.,3
36318,Unknown582,493,Flower,2013-5-1,Asteraceae,Bellis,43.5665,Aix-en-Provence,5.39483,29267,Bellis perennis L.,3
55163,jonathan dobigeon,4516,Flower,2013-3-9,Ranunculaceae,Ficaria,47.35688,Le Marillais,-1.05831,596,Ficaria verna Huds.,4
5067,liliane roubaudi,565,Flower,2013-9-24,Asteraceae,Centaurea,,Lespignan,,34127,Centaurea aspera L.,3
14436,herve goeau,4353,Flower,2014-3-8,Primulaceae,Primula,48.64649,Sainte-Geneviève-des-Bois,2.31763,11908,Primula vulgaris Huds.,3
74839,herve goeau,8527,Flower,2013-8-1,Asteraceae,Achillea,48.8378,Rocquencourt,2.09864,26988,Achillea millefolium L.,3
55818,thierry pernot,1286,Flower,1800-1-1,Asteraceae,Urospermum,,,,19890,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,3
23849,christophe girod,6425,Flower,2006-6-10,Orchidaceae,Cypripedium,,Moloy (Combe de Bellefontaine),,20004,Cypripedium calceolus L.,3
36558,liliane roubaudi,565,Flower,2014-12-20,Asteraceae,Centaurea,,Narbonne,,38986,Centaurea aspera L.,3
75155,mathildepoins,29957,Flower,2014-5-21,Ranunculaceae,Aquilegia,44.60699,Gap,6.07966,27668,Aquilegia vulgaris L.,3
18831,jean-pascal milcent,6512,Flower,2010-5-3,Orchidaceae,Ophrys,,Prades-le-Lez,,40206,Ophrys lutea Cav.,3
67575,herve goeau,9930,Flower,2014-7-14,Orchidaceae,Epipactis,48.37232,Noisy-sur-École,2.55627,16971,Epipactis helleborine (L.) Crantz,4
23474,alain bigou,8600,Flower,2004-6-20,Orchidaceae,Anacamptis,42.93582,Roquefixade,1.75485,11358,Anacamptis pyramidalis (L.) Rich.,3
74528,marie portas,30491,Flower,2013-6-7,Violaceae,Viola,,Rosis,,32054,Viola tricolor L.,5
63148,liliane roubaudi,4369,Flower,2013-4-1,Primulaceae,Primula,,Marcy-l'Étoile,,35666,Primula veris L.,3.5
31873,genevieve botti,29957,Flower,2010-5-23,Ranunculaceae,Aquilegia,,Plan-d'Aups-Sainte-Baume,,23804,Aquilegia vulgaris L.,2
88685,paul fabre,6547,Flower,2010-4-29,Orchidaceae,Orchis,43.66087,Clapiers,3.87055,38684,Orchis purpurea Huds.,3
70824,Unknown17,6535,Flower,2008-5-20,Orchidaceae,Orchis,43.57565,Saint-Vincent-d'Olargues,2.88424,19703,Orchis mascula (L.) L.,3
54736,yoan martin,6512,Flower,2013-4-19,Orchidaceae,Ophrys,38.09371,,12.78321,28537,Ophrys lutea Cav.,3
32483,daniel barthelemy,1286,Flower,1800-1-1,Asteraceae,Urospermum,43.71483,Puéchabon,3.61483,22785,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,4
7851,christophe girod,6418,Flower,2003-3-2,Orchidaceae,Himantoglossum,,Montpellier (Campus de La Gaillarde) (34),,21413,Himantoglossum robertianum (Loisel.) P.Delforge,3
112420,Unknown286,6521,Flower,2012-4-1,Orchidaceae,Ophrys,45.93883,Prompsat,3.08032,29822,Ophrys aranifera Huds.,3.5
67712,liliane roubaudi,4477,Flower,2014-6-6,Ranunculaceae,Anemone,,Chamonix Mont Blanc,,36860,Anemone alpina L.,4
6873,christophe chauvigne,8600,Flower,2011-6-2,Orchidaceae,Anacamptis,47.1594,Panzoult,0.4143,27177,Anacamptis pyramidalis (L.) Rich.,3
90612,jean-paul hugbart,1047,Flower,1800-1-1,Asteraceae,Leucanthemum,46.75936,Lux,4.85591,19559,Leucanthemum vulgare Lam.,3
28026,Unknown193,4460,Flower,2008-4-22,Ranunculaceae,Anemone,44.28324,Laborel,5.5618,37507,Anemone hepatica L.,3
106764,guy libante,2430,Flower,2013-6-8,Cistaceae,Helianthemum,45.54916,Mainzac,0.45842,20178,Helianthemum nummularium (L.) Mill.,4
105498,herve goeau,326,Flower,2013-5-11,Aquifoliaceae,Ilex,48.8567,Lacanau,2.24104,32770,Ilex aquifolium L.,4
25293,sebastien ramsay,576,Flower,2010-5-26,Asteraceae,Cyanus,,Revest-du-Bion,,26332,Cyanus segetum Hill,3
9409,herve goeau,661,Flower,2013-7-13,Asteraceae,Cichorium,38.8769,Pego,-0.05687,23707,Cichorium intybus L.,4
69870,liliane roubaudi,4369,Flower,2013-4-1,Primulaceae,Primula,,Marcy-l'Étoile,,35666,Primula veris L.,4
42639,daniel mathieu,30162,Flower,2007-5-22,Orchidaceae,Himantoglossum,,Prades-le-Lez,,3892,Himantoglossum hircinum (L.) Spreng.,4
86581,castellanos,6535,Flower,2005-5-8,Orchidaceae,Orchis,,,,966,Orchis mascula (L.) L.,3.5
11458,bernard andrieu,6547,Flower,2013-4-14,Orchidaceae,Orchis,43.62809,Villemagne-l'Argentière,3.12428,38640,Orchis purpurea Huds.,4
84631,jean-jacques houdre,6547,Flower,2009-5-20,Orchidaceae,Orchis,,Tonnerre,,15008,Orchis purpurea Huds.,3
13670,herve goeau,576,Flower,2013-6-28,Asteraceae,Cyanus,48.863,Paris,2.30883,9296,Cyanus segetum Hill,3
106715,liliane roubaudi,6538,Flower,2008-5-8,Orchidaceae,Anacamptis,,Corse,,9915,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",3
76668,herve goeau,4516,Flower,2013-4-1,Ranunculaceae,Ficaria,48.84187,Meyssiès,2.22709,13339,Ficaria verna Huds.,2.5
80331,pierre bonnet,4034,Flower,2013-6-8,Papaveraceae,Glaucium,,Montpellier,,40784,Glaucium flavum Crantz,4
99092,liliane roubaudi,4477,Flower,2014-6-6,Ranunculaceae,Anemone,,Chamonix Mont Blanc,,36860,Anemone alpina L.,3
31466,mathilde duverger,8708,Flower,2014-8-14,Apiaceae,Astrantia,46.08948,Sixt-Fer-à-Cheval,6.83472,19829,Astrantia major L.,3
68015,liliane roubaudi,151,Flower,2013-6-10,Apiaceae,Daucus,,Crozon,,1761,Daucus carota L.,3
30815,jean-jacques houdre,6487,Flower,2009-5-31,Orchidaceae,Ophrys,,Banne,,5121,Ophrys apifera Huds.,3
